id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
218966,Kenya,KEN,-1.27794,35.477428,"[-1.27794, 35.477428]",Recommended figure,Conflict,more than or equal to,1800,2025-12-21,2025-12-18,2025-12-21,2025,37793,Kenya: Communal violence - Narok (Trans Mara South) - 18/12/2025,,,2025-12-18,2025-12-21,,,,,,Kenya Red Cross Society,,"Narok, Kenya","-1.27794, 35.477428",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2026-01-05T18:52:59.418838Z,"Kenya: 1,800 displacements, 18 December - 21 December. Communal violence resulted in a total of 1800 people being displaced in Narok, Kenya on 18 December, according to red cross/red crescent movement. Capital News - 21 December 2025",,Conflict
208204,Kenya,KEN,-0.72148,36.43874,"[-0.72148, 36.43874]",Recommended figure,Disaster,approximately,7000,2025-11-20,2025-11-06,2025-11-20,2025,36883,Kenya: Flood - Nakuru (Lake Naivasha) - 06/11/2025,,,2025-11-06,2025-11-06,Weather related,Hydrological,Flood,Flood,,County government,,"Naivasha, Nakuru, Kenya","-0.72148, 36.43874",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-11-20T10:52:23.983265Z,"Kenya: 7,000 displacements, 06 November - 20 November. Approximately 7000 people were displaced due to flood between 6 and 20 November in Naivasha, Nakuru, Kenya, according to government. Al Jazeera - 20 November 2025",,Flood
204676,Kenya,KEN,-0.72148,36.43874,"[-0.72148, 36.43874]",Triangulation,Disaster,approximately,4000,2025-11-06,2025-11-06,2025-11-06,2025,36883,Kenya: Flood - Nakuru (Lake Naivasha) - 06/11/2025,,,2025-11-06,2025-11-06,Weather related,Hydrological,Flood,Flood,,County government,,"Naivasha, Nakuru, Kenya","-0.72148, 36.43874",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-11-06T13:21:22.254198Z,"Kenya: 4,000 displacements, 06 November - 06 November. According to government, approximately 4000 people were displaced in Naivasha, Nakuru, Kenya due to flood on 6 November Citizen Digital - 06 November 2025",,Flood
206903,Kenya,KEN,1.04546,34.979038,"[1.04546, 34.979038]",Recommended figure,Disaster,approximately,11250,2025-11-05,2025-11-05,2025-11-05,2025,36888,Kenya: Flood - Trans Nzoia - 05/11/2025,,,2025-11-05,2025-11-05,Weather related,Hydrological,Flood,Flood,,County government,,"Trans Nzoia, Kenya","1.04546, 34.979038",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2025-11-07T12:30:02.674892Z,"Kenya: 11,250 displacements, 05 November - 05 November. Flood resulted in approximately 3000 households being displaced in Trans Nzoia, Kenya on 5 November, according to government. Daily Nation - 05 November 2025",,Flood
204241,Kenya,KEN,-1.53651,39.550838,"[-1.53651, 39.550838]",Recommended figure,Disaster,total,251,2025-11-01,2025-11-01,2025-11-01,2025,36846,"Kenya: Flood - Laikipia, Tana River - 01/11/2025",,,2025-11-01,2025-11-01,Weather related,Hydrological,Flood,Flood,,Ministry of the Interior,,"Tana River, Kenya","-1.53651, 39.550838",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2025-11-04T10:54:00.950582Z,"Kenya: 251 displacements (evacuated), 01 November - 01 November. A total of 67 households were evacuated due to flood on 1 November in Tana River, Kenya, according to government. The Eastleigh Voice - 01 November 2025",,Flood
203763,Kenya,KEN,0.74338,35.561619,"[0.74338, 35.561619]",Recommended figure,Disaster,more than or equal to,3750,2025-11-01,2025-11-01,2025-11-01,2025,36735,Kenya: Landslide - Elgeyo Marakwet (East Marakwet) - 31/10/2025,,,2025-10-31,2025-10-31,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Local Authorities,,"Elegeyo-Marakwet, Kenya","0.74338, 35.561619",State/Region/Province (ADM1),Origin,,2025-11-03T16:41:48.535860Z,"Kenya: 3,750 displacements (destroyed housing), 01 November - 01 November. More than 1000 households were displaced due to destroyed housing due to landslide/wet mass movement on 1 November in Elegeyo-Marakwet, Kenya, according to local authority. Al Jazeera - 03 November 2025",,Mass Movement
204242,Kenya,KEN,0.28585,36.825771,"[0.28585, 36.825771]",Recommended figure,Disaster,total,334,2025-11-01,2025-11-01,2025-11-01,2025,36846,"Kenya: Flood - Laikipia, Tana River - 01/11/2025",,,2025-11-01,2025-11-01,Weather related,Hydrological,Flood,Flood,,Ministry of the Interior,,"Laikipia, Kenya","0.28585, 36.825771",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2025-11-04T10:56:32.674564Z,"Kenya: 334 displacements, 01 November - 01 November. A total of 89 households were displaced due to flood on 1 November in Laikipia, Kenya, according to government. The Eastleigh Voice - 01 November 2025",,Flood
198451,Kenya,KEN,2.328165,35.401266,"[2.328165, 35.401266]",Recommended figure,Conflict,more than or equal to,8,2025-10-28,2025-10-23,2025-10-28,2025,34767,Kenya: Communal violence - Turkana - 23/10/2025,,,2025-10-23,2025-10-23,,,,,,The Standard,,"Turkana, Kenya; West Pokot, Kenya","2.76557, 35.597721; 1.89076, 35.204811",State/Region/Province (ADM1); State/Region/Province (ADM1),Origin; Origin,Displacement without preventive evacuations reported,2025-10-29T16:44:57.195166Z,"Kenya: 8 displacements (forced to flee), 23 October - 28 October. More than 2 households were forced to flee due to communal violence on 23 October in Turkana, Kenya, according to media. The Standard - 28 October 2025",,Conflict
191185,Kenya,KEN,-0.60143,36.014511,"[-0.60143, 36.014511]",Recommended figure,Conflict,more than or equal to,45,2025-08-30,2025-08-30,2025-08-30,2025,32785,"Kenya: Communal violence - Nakuru, Narok (Mwisho wa Lami) - 30/08/2025",,,2025-08-30,2025-08-30,,,,,,The Eastleigh Voice,,"Mau Narok, Nakuru, Kenya","-0.60143, 36.014511",County/City/town/Village/Woreda (ADM3),Origin,,2025-09-03T09:34:50.790165Z,"Kenya: 45 displacements (destroyed housing), 30 August - 30 August. Communal violence resulted in more than or equal to 12 households being displaced due to destroyed housing in Mau Narok, Nakuru, Kenya on 30 August, according to media. The Eastleigh Voice - 31 August 2025",,Conflict
