id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
208248,Cuba,CUB,21.555111,-80.114197,"[21.555111, -80.114197]",Recommended figure,Disaster,total,735000,2025-11-05,2025-10-29,2025-11-05,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,United Nations (UN),,Cuba,"21.555111, -80.114197",Country/territory (AM0),Origin,Displacement reporting preventive evacuations,2025-11-21T08:06:34.234376Z,"Cuba: 735,000 displacements (evacuated), 29 October - 05 November. According to the United Nations Cuba, 735,000 people were preventively evacuated due to Hurricane Melissa which made landfall in Cuba on 29 October. United Nations (UN) - 31 October 2025",,Storm
197412,Cuba,CUB,21.09902,-76.786827,"[21.09902, -76.786827]",Triangulation,Disaster,total,72000,2025-10-27,2025-10-27,2025-10-27,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Provincial authorities,,"Las Tunas, Cuba","21.09902, -76.786827",State/Region/Province (ADM1),Origin,Displacement reporting preventive evacuations,2025-10-28T09:38:20.380963Z,"Cuba: 72,000 displacements (evacuated), 27 October - 27 October. According to the Provincial Defense Councils, 72,000 people in the province of Las Tunas are being evacuated due to Hurricane Melissa starting on 27 October. Media - 27 October 2025",,Storm
197411,Cuba,CUB,20.10998,-75.140472,"[20.10998, -75.140472]",Triangulation,Disaster,total,139914,2025-10-27,2025-10-27,2025-10-27,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Provincial authorities,,"Guantánamo, Guantánamo, Cuba","20.10998, -75.140472",State/Region/Province (ADM1),Origin,Displacement reporting preventive evacuations,2025-10-28T09:36:54.635202Z,"Cuba: 139,914 displacements (evacuated), 27 October - 27 October. According to the Provincial Defense Councils, 139,914 people in the province of Guantanamo are being evacuated due to Hurricane Melissa starting on 27 October. Media - 27 October 2025",,Storm
197410,Cuba,CUB,20.931589,-75.807938,"[20.931589, -75.807938]",Triangulation,Disaster,total,69000,2025-10-27,2025-10-27,2025-10-27,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Provincial authorities,,"Holguín, Cuba","20.931589, -75.807938",State/Region/Province (ADM1),Origin,Displacement reporting preventive evacuations,2025-10-28T09:35:56.548206Z,"Cuba: 69,000 displacements (evacuated), 27 October - 27 October. According to the Provincial Defense Councils, 69,000 people in the province of Holguin are being evacuated due to Hurricane Melissa starting on 27 October. Media - 27 October 2025",,Storm
197409,Cuba,CUB,20.010731,-75.736382,"[20.010731, -75.736382]",Triangulation,Disaster,total,258573,2025-10-27,2025-10-27,2025-10-27,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Provincial authorities,,"Santiago de Cuba, Santiago de Cuba, Cuba","20.010731, -75.736382",State/Region/Province (ADM1),Origin,Displacement reporting preventive evacuations,2025-10-28T09:34:56.843873Z,"Cuba: 258,573 displacements (evacuated), 27 October - 27 October. According to the Provincial Defense Councils, 258,573 people in the province of Santiago de Cuba are being evacuated due to Hurricane Melissa starting on 27 October. Media - 27 October 2025",,Storm
197408,Cuba,CUB,20.19873,-77.374763,"[20.19873, -77.374763]",Triangulation,Disaster,total,110000,2025-10-27,2025-10-27,2025-10-27,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",FL-2025-000201-CUB,Glide Number,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Provincial authorities,,"Granma, Cuba","20.19873, -77.374763",State/Region/Province (ADM1),Origin,Displacement reporting preventive evacuations,2025-10-28T09:33:37.591603Z,"Cuba: 110,000 displacements (evacuated), 27 October - 27 October. According to the Provincial Defense Councils, 110,000 people in the province of Granma are being evacuated due to Hurricane Melissa starting on 27 October. Media - 27 October 2025",,Storm
193957,Cuba,CUB,20.10998,-75.140472,"[20.10998, -75.140472]",Recommended figure,Disaster,more than or equal to,18000,2025-10-01,2025-09-27,2025-10-01,2025,33373,"Cuba, Bahamas, Bermuda: Hurricane Imelda- CUB (Guantanamo); BHS (Freetown); BMU (countrywide) - 27/09/2025",,,2025-09-27,2025-10-06,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,National Authorities,,"Guantánamo, Guantánamo, Cuba","20.10998, -75.140472",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2025-10-07T12:25:41.186985Z,"Cuba: 18,000 displacements (evacuated), 27 September - 01 October. According to the State of Cuba, more than 18,000 people were evacuated in the province of Guantanamo due to Hurricane Imelda between 27 September and 1 October. ABC News - 01 October 2025",,Storm
