id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
196373,Dominican Republic,DOM,19.281321,-70.035912,"[19.281321, -70.035912]",Triangulation,Disaster,more than or equal to,3760,2025-10-26,2025-10-26,2025-10-26,2025,34778,"Dominican Republic, Cuba, Bahamas, Jamaica, Haiti, Bermuda, Costa Rica, Panama: Hurricane Melissa - DOM (Countrywide), CUB (Countrywide), BHS (Countrywide), JAM (Countrywide), HT (Countrywide), BMU (Countrywide), CR (Countrywide), PA - 26/10/2025",,,2025-10-26,2025-10-26,Weather related,Meteorological,Storm,Typhoon/Hurricane/Cyclone,,Local Authorities,,Dominican Republic,"19.281321, -70.035912",Country/territory (AM0),Origin,Displacement without preventive evacuations reported,2025-10-27T13:31:30.860923Z,"Dominican Republic: 3,760 displacements, 26 October - 26 October. According to officials, more than 3,760 people have been displaced on 26 October due to Hurricane Melissa in the Dominican Republic. Media - 26 October 2025",,Storm
194740,Dominican Republic,DOM,18.52392025,-70.14433275,"[18.52392025, -70.14433275]",Triangulation,Disaster,total,1007,2025-09-26,2025-09-26,2025-09-26,2025,33515,"Dominican Republic: Flood - Azua (Del Rosario), Distrito Nacional, Santo Domingo, San Cristóbal and San José de Ocoa- 26/09/2025",,,2025-09-26,2025-09-26,Weather related,Hydrological,Flood,Flood,,Emergency Operations Center (COE),,"Distrito Nacional, Dominican Republic; San Cristóbal, Dominican Republic; San José de Ocoa, Dominican Republic; Santo Domingo, Santo Domingo De Guzmán, Dominican Republic","18.484671, -69.929611; 18.52009, -70.20768; 18.61072, -70.497932; 18.4802, -69.942108",State/Region/Province (ADM1); State/Region/Province (ADM1); State/Region/Province (ADM1); County/City/town/Village/Woreda (ADM3),Origin; Origin; Origin; Origin,Displacement without preventive evacuations reported,2025-10-13T11:45:14.832469Z,"Dominican Republic: 1,007 displacements (evacuated), 26 September - 26 September. According to the Emergency Operations Center (COE), 1,007 people have been displaced across the Dominican Republic due to floods. El Diario - 26 September 2025",,Flood
194741,Dominican Republic,DOM,18.45326,-70.732399,"[18.45326, -70.732399]",Triangulation,Disaster,total,774,2025-09-26,2025-09-26,2025-09-26,2025,33515,"Dominican Republic: Flood - Azua (Del Rosario), Distrito Nacional, Santo Domingo, San Cristóbal and San José de Ocoa- 26/09/2025",,,2025-09-26,2025-09-26,Weather related,Hydrological,Flood,Flood,,Emergency Operations Center (COE),,"Azua, Azua, Azua, Dominican Republic","18.45326, -70.732399",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-10-13T11:46:11.160653Z,"Dominican Republic: 774 displacements (evacuated), 26 September - 26 September. According to the Emergency Operations Center (COE), 774 people have been displaced in the province of Azua due to floods. El Diario - 26 September 2025",,Flood
