id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
219445,Syria,SYR,36.1954595,37.282990999999996,"[36.1954595, 37.282990999999996]",Recommended figure,Conflict,approximately,140000,2026-01-08,2026-01-06,2026-01-08,2026,37905,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2026,,,2026-01-01,2026-12-31,,,,,,Office for the Coordination of Humanitarian Affairs (OCHA),,"Aleppo, Syria; Sheikh Maqsood, Mount Simeon District, Aleppo, Syria","36.15263, 37.411121; 36.238289, 37.154861",State/Region/Province (ADM1); County/City/town/Village/Woreda (ADM3),Origin; Origin,Displacement without preventive evacuations reported,2026-01-08T15:29:45.526672Z,"Syria: 140,000 displacements, 06 January - 08 January. Approximately 140000 people were displaced due to non-international armed conflict (niac) between 6 and 8 January in Aleppo, Syria according to Office for the Coordination of Humanitarian Affairs (OCHA). European Civil Protection and Humanitarian Aid Operations (ECHO) - 08 January 2026",,Conflict
219411,Syria,SYR,36.15263,37.411121,"[36.15263, 37.411121]",Triangulation,Conflict,approximately,10000,2026-01-07,2026-01-06,2026-01-07,2026,37905,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2026,,,2026-01-01,2026-12-31,,,,,,Civil Defence,,"Aleppo, Syria","36.15263, 37.411121",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2026-01-07T14:51:12.199213Z,"Syria: 10,000 displacements (forced to flee), 06 January - 07 January. According to the civil defense, approximately 10000 people were forced to flee in Aleppo, Syria due to non-international armed conflict (niac) between 6 and 7 January Reuters - 07 January 2026",,Conflict
219441,Syria,SYR,36.148367666666665,38.187080333333334,"[36.148367666666665, 38.187080333333334]",Recommended figure,Disaster,approximately,4435,2026-01-06,2026-01-01,2026-01-06,2026,37920,"Syria: Storm - Aleppo, Idleb, Al-Hasakeh - 01/01/2026",,,2026-01-01,2026-01-02,Weather related,Meteorological,Storm,Storm,,Office for the Coordination of Humanitarian Affairs (OCHA),,"Aleppo, Syria; Al-Hasakah, Syria; Idlib, Syria","36.15263, 37.411121; 36.436451, 40.579399; 35.856022, 36.570721",State/Region/Province (ADM1); State/Region/Province (ADM1); State/Region/Province (ADM1),Origin; Origin; Origin,,2026-01-08T15:20:11.088390Z,"Syria: 4,435 displacements (destroyed housing), 01 January - 06 January. Storm resulted in a total of 74435 people being displaced due to destroyed housing in Aleppo, Syria, Idlib, Syria, Al-Hasakah, Syria between 1 and 2 January, according to Office for the Coordination of Humanitarian Affairs (OCHA). European Civil Protection and Humanitarian Aid Operations (ECHO) - 08 January 2026",,Storm
224685,Syria,SYR,34.815262,38.426682,"[34.815262, 38.426682]",Recommended figure,Conflict,total,19579,2025-12-31,2025-12-01,2025-12-31,2025,31322,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,International Organization for Migration (IOM),,Syria,"34.815262, 38.426682",Country/territory (AM0),Origin and destination,Displacement without preventive evacuations reported,2026-01-31T17:24:12.379761Z,"Syria: 19,579 displacements, 01 December - 31 December. Non-international armed conflict (niac) resulted in a total of 19,579 people being displaced in Syria in December, according to the International Organization for Migration (IOM). International Organization for Migration (IOM) - 15 January 2026",,Conflict
224684,Syria,SYR,34.815262,38.426682,"[34.815262, 38.426682]",Recommended figure,Conflict,total,15677,2025-11-30,2025-11-01,2025-11-30,2025,31322,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,International Organization for Migration (IOM),,Syria,"34.815262, 38.426682",Country/territory (AM0),Origin and destination,Displacement without preventive evacuations reported,2026-01-31T17:18:32.355800Z,"Syria: 15,677 displacements, 01 November - 30 November. Non-international armed conflict (niac) resulted in a total of 15677 people being displaced in Syria in November, according to the International Organization for Migration (IOM). International Organization for Migration (IOM) - 19 December 2025",,Conflict
215257,Syria,SYR,34.815262,38.426682,"[34.815262, 38.426682]",Recommended figure,Conflict,total,17610,2025-10-31,2025-10-01,2025-10-31,2025,31322,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,International Organization for Migration (IOM),,Syria,"34.815262, 38.426682",Country/territory (AM0),Origin,Displacement without preventive evacuations reported,2025-12-09T15:39:34.757777Z,"Syria: 17,610 displacements, 01 October - 31 October. Non-international armed conflict (niac) resulted in a total of 17610 people being displaced in Syria in October, according to International Organization for Migration (IOM). International Organization for Migration (IOM) - 10 November 2025",,Conflict
215256,Syria,SYR,34.815262,38.426682,"[34.815262, 38.426682]",Recommended figure,Conflict,total,39446,2025-09-30,2025-09-01,2025-09-30,2025,31322,Syria: Non-International armed conflict (NIAC) - Countrywide - 01/01/2025,,,2025-01-01,2025-12-31,,,,,,International Organization for Migration (IOM),,Syria,"34.815262, 38.426682",Country/territory (AM0),Origin,Displacement without preventive evacuations reported,2025-12-09T15:38:13.964575Z,"Syria: 39,446 displacements, 01 September - 30 September. A total of 39446 people were displaced due to non-international armed conflict (niac) in September in Syria, according to International Organization for Migration (IOM). International Organization for Migration (IOM) - 10 November 2025",,Conflict
