id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
218597,Congo,COG,-4.40839,13.6145,"[-4.40839, 13.6145]",Recommended figure,Disaster,total,22842,2025-11-19,2025-11-18,2025-11-19,2025,37674,"Congo: Flood - Brazzaville, Pointe-Noire - 18/11/2025",,,2025-11-18,2025-11-19,Weather related,Hydrological,Flood,Flood,,International Federation of the Red Cross (IFRC),,"Brazzaville, Congo-Brazzaville; Pointe-Noire, Congo-Brazzaville","-3.97021, 15.4664; -4.84657, 11.7626",State/Region/Province (ADM1); State/Region/Province (ADM1),Origin and destination; Origin and destination,Displacement without preventive evacuations reported,2025-12-22T20:58:47.504779Z,"Congo: 22,842 displacements, 18 November - 19 November. According to the the International Federation of the Red Cross (IFRC), 22,842 people were displaced in Brazzaville and Pointe-Noire departments between November 18-19, 2025 due to flooding caused by torrential rains and overflowing rivers. International Federation of the Red Cross (IFRC) - 20 November 2025",,Flood
