id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
192720,Malaysia,MYS,5.7336,115.931702,"[5.7336, 115.931702]",Triangulation,Disaster,total,45,2025-09-16,2025-09-16,2025-09-16,2025,33216,"Malaysia: Landslide - Sabah (Papar, Penampang) - 16/09/2025",LS-2025-000165-MYS,Glide Number,2025-09-16,2025-09-16,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,National Disaster Management Agency (NADMA),,"Papar, Sabah","5.7336, 115.931702",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:48:17.986088Z,"Malaysia: 45 displacements (in relief camp), 16 September - 16 September. Landslide/wet mass movement resulted in a total of 45 people being in relief camp in Papar, Sabah on 16 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 16 September 2025",,Mass Movement
192703,Malaysia,MYS,3.6962,101.519951,"[3.6962, 101.519951]",Recommended figure,Disaster,total,249,2025-09-15,2025-09-15,2025-09-15,2025,33210,Malaysia: Flood - Perak (Muallim) - 15/09/2025,,,2025-09-15,2025-09-15,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Tanjung Malim, Perak, Malaysia","3.6962, 101.519951",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.778600Z,"Malaysia: 249 displacements (in relief camp), 15 September - 15 September. A total of 249 people were in relief camp due to flood on 15 September in Tanjung Malim, Perak, Malaysia, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192704,Malaysia,MYS,2.52289,101.79451,"[2.52289, 101.79451]",Recommended figure,Disaster,total,76,2025-09-15,2025-09-15,2025-09-15,2025,33211,Malaysia: Flood - Negeri Sembilan (Port Dickson) - 15/09/2025,,,2025-09-15,2025-09-15,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Port Dickson, Negeri Sembilan, Malaysia","2.52289, 101.79451",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.830712Z,"Malaysia: 76 displacements (in relief camp), 15 September - 15 September. Flood resulted in a total of 76 people being in relief camp in Port Dickson, Negeri Sembilan, Malaysia on 15 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192705,Malaysia,MYS,3.52361,101.641479,"[3.52361, 101.641479]",Recommended figure,Disaster,total,31,2025-09-15,2025-09-15,2025-09-15,2025,33212,"Malaysia: Flood - Selangor (Hulu Selangor, Hulu Langat) - 15/09/2025",,,2025-09-15,2025-09-15,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Hulu Selangor, Selangor, Malaysia","3.52361, 101.641479",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.881125Z,"Malaysia: 31 displacements (in relief camp), 15 September - 15 September. Flood resulted in a total of 31 people being in relief camp in Hulu Selangor, Selangor, Malaysia on 15 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192706,Malaysia,MYS,2.9603,101.758759,"[2.9603, 101.758759]",Recommended figure,Disaster,total,10,2025-09-15,2025-09-15,2025-09-15,2025,33212,"Malaysia: Flood - Selangor (Hulu Selangor, Hulu Langat) - 15/09/2025",,,2025-09-15,2025-09-15,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Bandar Baru Bangi, Selangor, Malaysia","2.9603, 101.758759",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.933117Z,"Malaysia: 10 displacements (in relief camp), 15 September - 15 September. Flood resulted in a total of 10 people being in relief camp in Hulu Langat, Selangor, Malaysia on 15 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192700,Malaysia,MYS,5.88333,116.050003,"[5.88333, 116.050003]",Triangulation,Disaster,total,393,2025-09-15,2025-09-15,2025-09-15,2025,32946,Malaysia: Flood - Sabah (6 Districts) - 09/09/2025,,,2025-09-09,2025-09-17,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Putatan, Sabah","5.88333, 116.050003",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.592068Z,"Malaysia: 393 displacements (in relief camp), 15 September - 15 September. Flood resulted in a total of 393 people being in relief camp in Putatan, Sabah on 15 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192701,Malaysia,MYS,5.47529,115.803467,"[5.47529, 115.803467]",Triangulation,Disaster,total,202,2025-09-15,2025-09-15,2025-09-15,2025,32946,Malaysia: Flood - Sabah (6 Districts) - 09/09/2025,,,2025-09-09,2025-09-17,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Membakut, Sabah","5.47529, 115.803467",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.660422Z,"Malaysia: 202 displacements (in relief camp), 15 September - 15 September. According to national/regional disaster authorities, a total of 202 people were in relief camp in Membakut, Sabah due to flood on 15 September National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192702,Malaysia,MYS,5.7336,115.931702,"[5.7336, 115.931702]",Triangulation,Disaster,total,78,2025-09-15,2025-09-15,2025-09-15,2025,32946,Malaysia: Flood - Sabah (6 Districts) - 09/09/2025,,,2025-09-09,2025-09-17,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Papar, Sabah","5.7336, 115.931702",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-16T15:26:50.718058Z,"Malaysia: 78 displacements (in relief camp), 15 September - 15 September. Flood resulted in a total of 78 people being in relief camp in Papar, Sabah on 15 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 15 September 2025",,Flood
192022,Malaysia,MYS,5.93555,116.084633,"[5.93555, 116.084633]",Triangulation,Disaster,total,240,2025-09-12,2025-09-12,2025-09-12,2025,32946,Malaysia: Flood - Sabah (6 Districts) - 09/09/2025,,,2025-09-09,2025-09-17,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Jalan Penampang, Sabah","5.93555, 116.084633",Point,Origin,Displacement without preventive evacuations reported,2025-09-12T15:13:11.845282Z,"Malaysia: 240 displacements (in relief camp), 12 September - 12 September. Flood resulted in a total of 240 people being in relief camp in Penampang, Sabah on 12 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 12 September 2025",,Flood
191780,Malaysia,MYS,2.29071,111.826263,"[2.29071, 111.826263]",Recommended figure,Disaster,total,56,2025-09-09,2025-09-09,2025-09-09,2025,32947,Malaysia: Flood - Sarawak (Sibu) - 09/09/2025,,,2025-09-09,2025-09-09,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Sibu Division, Sarawak, Malaysia","2.29071, 111.826263",Point,Origin,Displacement without preventive evacuations reported,2025-09-09T14:53:22.323490Z,"Malaysia: 56 displacements (in relief camp), 09 September - 09 September. A total of 56 people were in relief camp due to flood on 9 September in Sibu, Sarawak, Malaysia, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 09 September 2025",,Flood
191779,Malaysia,MYS,5.35828,115.756432,"[5.35828, 115.756432]",Triangulation,Disaster,total,121,2025-09-09,2025-09-09,2025-09-09,2025,32946,Malaysia: Flood - Sabah (6 Districts) - 09/09/2025,,,2025-09-09,2025-09-17,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Beaufort, Sabah","5.35828, 115.756432",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-09T14:53:22.281315Z,"Malaysia: 121 displacements (in relief camp), 09 September - 09 September. A total of 121 people were in relief camp due to flood on 9 September in Beaufort, Sabah, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 09 September 2025",,Flood
191538,Malaysia,MYS,2.9603,101.758759,"[2.9603, 101.758759]",Recommended figure,Disaster,total,15,2025-09-05,2025-09-05,2025-09-05,2025,32870,Malaysia: Flood - Selangor (Hulu Langat) - 05/09/2025,,,2025-09-05,2025-09-05,Weather related,Hydrological,Flood,Flood,,National Disaster Management Agency (NADMA),,"Bandar Baru Bangi, Selangor, Malaysia","2.9603, 101.758759",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T08:12:02.412503Z,"Malaysia: 15 displacements (in relief camp), 05 September - 05 September. Flood resulted in a total of 15 people being in relief camp in Hulu Langat, Selangor, Malaysia on 5 September, according to national/regional disaster authorities. National Disaster Management Agency (NADMA) - 05 September 2025",,Flood
