region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECS,Cyprus,CYP,2006,national,EU-SILC,national,2006,income,0,2004 - 2023,10,4.3759184e-4,2.70829216e-4,1.79457468e-4,4.59818096e-4,58.503530459703,48.644596322777,0.163542400134,0.311259618393,0.239776146609,0.037465503053,0.050703387723,0.05926518134,0.068865062946,0.07828705722,0.088624385671,0.100098983988,0.115979115037,0.140529170074,0.260182152949,0.509367028187,0.622883916,1054418,26395.50390625,16596.041015625,FALSE,micro,survey,25.622,0.0844428594,0.641776429978,
Europe & Central Asia,ECS,Cyprus,CYP,2007,national,EU-SILC,national,2007,income,0,2004 - 2023,10,0.001221899375,5.71725498e-4,3.63619103e-4,0.00103100905,58.615228203706,48.912467963487,0.161206043453,0.311132722599,0.254056753023,0.037021481647,0.050375377941,0.058756843615,0.067349344826,0.077996005698,0.089418867035,0.101628085163,0.117437322979,0.145358085616,0.254658585481,0.521452540934,0.622883916,1072714,27156.818359375,17830.1484375,FALSE,micro,survey,25.756,0.083329730642,0.646168914677,
Europe & Central Asia,ECS,Cyprus,CYP,2008,national,EU-SILC,national,2008,income,0,2004 - 2023,10,4.18383421e-4,1.71864472e-4,1.18534185e-4,4.20779221e-4,58.163618283248,48.210895462741,0.166924631712,0.317086080583,0.253404200801,0.036722740462,0.049823902858,0.058199226511,0.067187773153,0.077164959658,0.088491203804,0.100393725231,0.116028768884,0.143962219403,0.262025480037,0.93255334864,0.622883916,1091026,27449.2265625,18816.21875,FALSE,micro,survey,25.405,0.091317337951,0.656955904861,
Europe & Central Asia,ECS,Cyprus,CYP,2009,national,EU-SILC,national,2009,income,0,2004 - 2023,10,0.003530220135,0.001551410384,0.001122883395,0.004166828076,57.529996950883,47.100464569104,0.175320345654,0.321082613769,0.26219855682,0.035010611684,0.049723596216,0.058461995422,0.066518349502,0.076142676145,0.087695846053,0.100994277581,0.117853744471,0.145890514296,0.26170838863,0.935596024481,0.622883916,1109371,26183.685546875,17122.431640625,FALSE,micro,survey,24.85,0.091150975659,0.757755379853,
Europe & Central Asia,ECS,Cyprus,CYP,2010,national,EU-SILC,national,2010,income,0,2004 - 2023,10,0.004341123291,0.001299699654,7.26607462e-4,0.002349508476,58.433057179021,48.076341715515,0.166091557371,0.314577890712,0.255706237705,0.035607508886,0.050370544862,0.060081168828,0.067641975119,0.076753658378,0.087500187584,0.100240508272,0.117376570431,0.147510994954,0.256916882688,0.958331389696,0.622883916,1127816,26090.048828125,17489.53515625,FALSE,micro,survey,25.338,0.087108936372,0.677055973774,
Europe & Central Asia,ECS,Cyprus,CYP,2011,national,EU-SILC,national,2011,income,0,2004 - 2023,10,0.003859929347,0.001083093709,4.28316088e-4,0.001522989033,58.164213942711,46.91214446906,0.179053318772,0.326254980735,0.262774782338,0.034220004414,0.04969406164,0.058352635343,0.066293543691,0.075455425514,0.086282904023,0.099646008641,0.116832577806,0.146352012474,0.266870826455,0.989855236919,0.622883916,1146493,25538.78125,16897.0390625,FALSE,micro,survey,24.756,0.087586114968,0.67536294298,
Europe & Central Asia,ECS,Cyprus,CYP,2012,national,EU-SILC,national,2012,income,0,2004 - 2023,10,0.002845808576,5.97462658e-4,1.99602128e-4,7.58217194e-4,54.931915449807,43.392000549862,0.196823605427,0.343124334354,0.273099830005,0.032892069701,0.047027625145,0.056557123093,0.064562028202,0.073517913394,0.084502303879,0.097667146947,0.115919295216,0.147131673356,0.280222821067,1.01350336833,0.622883916,1165397,24285.49609375,16180.1015625,FALSE,micro,survey,22.996,0.100939534683,0.725792179813,
Europe & Central Asia,ECS,Cyprus,CYP,2013,national,EU-SILC,national,2013,income,0,2004 - 2023,10,0.004751377607,0.001964545373,0.001272520468,0.003678905605,52.722413782911,39.827027981288,0.232120618074,0.370418334491,0.286172954836,0.031475671055,0.045288573124,0.053208016258,0.060855407552,0.069992246806,0.081115439145,0.094261992156,0.112449225703,0.142703065366,0.308650362835,1.009455874657,0.622883916,1183895,22738.490234375,15081.837890625,FALSE,micro,survey,21.214,0.101079607633,0.822803615084,
Europe & Central Asia,ECS,Cyprus,CYP,2014,national,EU-SILC,national,2014,income,0,2004 - 2023,10,0.009842406752,0.002425678438,0.001404635045,0.004636244947,49.136960951915,38.675050075206,0.214871450774,0.355652848506,0.281589598445,0.030203056757,0.045369683974,0.05466403926,0.063213061741,0.073380553803,0.084403758809,0.097644604072,0.115146358168,0.147868622866,0.28810626055,0.995777907987,0.622883916,1201801,22581.828125,15242.548828125,FALSE,micro,survey,20.638,0.117508023527,0.893085366844,
Europe & Central Asia,ECS,Cyprus,CYP,2015,national,EU-SILC,national,2015,income,0,2004 - 2023,10,0.005123363547,0.001307682363,5.75763311e-4,0.001857469862,50.065902740111,40.298626753239,0.193308501841,0.339663779961,0.274598086793,0.031944007917,0.046565852335,0.056193976721,0.065235258311,0.075057037975,0.08673408668,0.099752535582,0.117174569096,0.146782438223,0.274560237159,0.974896443736,0.622883916,1219502,23487.228515625,15809.2138671875,FALSE,micro,survey,21.449,0.117236745962,0.801144082636,
Europe & Central Asia,ECS,Cyprus,CYP,2016,national,EU-SILC,national,2016,income,0,2004 - 2023,10,0.003342443789,0.00108133834,6.42011264e-4,0.002044642656,51.739862194856,41.924973791115,0.180762932473,0.328916821996,0.264549301229,0.034132748387,0.048126347358,0.057584262577,0.06618123456,0.075997163784,0.086822128858,0.099590127939,0.117147275997,0.146461106924,0.267957603616,0.960963525471,0.622883916,1237112,24916.6328125,16545.43359375,FALSE,micro,survey,22.262,0.102393799996,0.773151313756,
Europe & Central Asia,ECS,Cyprus,CYP,2017,national,EU-SILC,national,2017,income,0,2004 - 2023,10,0.001978023319,6.85873597e-4,3.88812774e-4,0.001176388619,52.814042990439,44.010775071255,0.164716366453,0.314162340009,0.25114046008200003,0.034495115819,0.049034132232,0.059832162883,0.068991681694,0.078251448049,0.088919807962,0.10068977837,0.118184690129,0.147068551313,0.254532631549,0.966073597733,0.622883916,1254275,26105.5859375,17184.396484375,FALSE,micro,survey,23.305,0.109704934674,0.727499568051,
Europe & Central Asia,ECS,Cyprus,CYP,2018,national,EU-SILC,national,2018,income,0,2004 - 2023,10,0.003972599227,0.001189097198,6.19102827e-4,0.002052458681,56.864968716631,45.949747461326,0.181335485272,0.327397530763,0.252734680666,0.034671827034,0.049195626937,0.057968149689,0.067008946618,0.076594650972,0.086015565262,0.098903749169,0.115471750029,0.142589859741,0.27157987455,0.979941516868,0.622883916,1270737,27406.4765625,17996.666015625,FALSE,micro,survey,24.275,0.09094595698,0.702446323898,
Europe & Central Asia,ECS,Cyprus,CYP,2019,national,EU-SILC,national,2019,income,0,2004 - 2023,10,0.00614715492,0.00287184077,0.002119686007,0.007443931536,57.267392395227,47.971773003222,0.168498758416,0.312232412644,0.245948412797,0.034975877424,0.050191956156,0.059822819116,0.068568712087,0.078854167305,0.088623766611,0.100373270912,0.117941020154,0.146008809128,0.254639601106,0.982395032984,0.622883916,1286671,28625.779296875,18553.939453125,FALSE,micro,survey,25.286,0.093911446129,0.819514901363,
Europe & Central Asia,ECS,Cyprus,CYP,2020,national,EU-SILC,national,2020,income,0,2004 - 2023,10,0.00226917638,9.52311402e-4,5.25148943e-4,0.001515453672,58.770130616849,48.357360446037,0.169268671379,0.317279431157,0.24841036524,0.035535399835,0.049842160572,0.060017936997,0.068154639763,0.076823616137,0.087748208829,0.100108638118,0.115600502399,0.143384850588,0.262784046762,0.976123165237,0.622883916,1302247,27391.591796875,17223.908203125,FALSE,micro,survey,25.479,0.091591745461,0.655856733534,
Europe & Central Asia,ECS,Cyprus,CYP,2021,national,EU-SILC,national,2021,income,0,2004 - 2023,10,0.001756643519,6.30339407e-4,3.79118692e-4,0.00102005824,60.301764628637,50.709772011296,0.163756585112,0.312517709648,0.246690384817,0.035470922564,0.050052885485,0.05974273846,0.06811780544,0.078577640805,0.089315316329,0.100969172072,0.117024579923,0.14416307898,0.256565859942,1,0.622883916,1317309,30228.03515625,17869.373046875,FALSE,micro,survey,26.655,0.097751138892,0.633135419924,
Europe & Central Asia,ECS,Cyprus,CYP,2022,national,EU-SILC,national,2022,income,0,2004 - 2023,10,0.001047595338,2.71511182e-4,1.03653732e-4,3.54826201e-4,59.539417447658,49.293950014057,0.165877594096,0.315340754776,0.247438259528,0.03626900749,0.050429324156,0.059389808277,0.067875087097,0.077209906647,0.088279923917,0.100495734049,0.115756405175,0.14197048949,0.262324313702,1.083954822022,0.622883916,1331370,31967.541015625,19350.92578125,FALSE,micro,survey,25.947,0.088291284529,0.636393650984,
Europe & Central Asia,ECS,Cyprus,CYP,2023,national,EU-SILC,national,2023,income,0,2004 - 2023,10,0.002322832449,5.01257456e-4,2.40649178e-4,7.94343425e-4,63.375191385565,52.13965410016,0.172007515751,0.31838399725,0.250609253564,0.03570158309,0.050162508072,0.059167726726,0.067490626095,0.076917919101,0.087870900759,0.099987476462,0.116616152132,0.142942038757,0.263143068807,1.122341378359,0.622883916,1344976,32340.841796875,20177.173828125,FALSE,micro,survey,27.37,0.086940805709,0.607924670448,
Europe & Central Asia,ECS,Czechia,CZE,1992,national,MC-LIS,national,1992,income,0,1992 - 2002,10,0.024876632244,0.004625185648,0.001534008572,0.005749647991,20.855754885962,19.194329159585,0.073411505701,0.207032834501,0.150904750586,0.052565125053,0.066062021146,0.07478969209,0.081990741126,0.088656047149,0.095553161119,0.103512386119,0.113883090444,0.130566357563,0.19242137819,0.31061367895500003,13.57757568,10319123,10479.4918667877,4788.59820635117,FALSE,micro,survey,10.897,0.04248034192,1.542588006317,
Europe & Central Asia,ECS,Czechia,CZE,1993,national,CM,national,1993,income,0,1992 - 2002,10,0.01436,2.56111488e-4,6.110748e-6,2.59222813e-4,22.59685115289,19.19707938387,0.114807877157,0.265534908588,0.203862352506,0.047876675089,0.057079239383,0.065207237075,0.072945536816,0.080828229032999993,0.089443098274,0.099690570962,0.113444568668,0.136437836688,0.237047008012,0.375261800498,13.57757568,10329855,10475.0849147458,4843.12512849439,FALSE,group,survey,10.899,0.05268,1.513749894583,
Europe & Central Asia,ECS,Czechia,CZE,1996,national,MC-LIS,national,1996,income,0,1992 - 2002,10,0.037397087313,0.008697149713,0.003304385679,0.011316829236,25.581857125907,22.678223881607,0.114105061218,0.257990096762,0.191345824661,0.041548171375,0.058294850934,0.068696541868,0.077346456443,0.084895278663,0.092799042869,0.10268954583,0.11676129707,0.139199915957,0.217768898992,0.489480866398,13.57757568,10315241,11944.7171474526,5678.35361832089,FALSE,micro,survey,12.639,0.08499854921,1.371759485213,
Europe & Central Asia,ECS,Czechia,CZE,2002,national,MC-LIS,national,2002,income,0,1992 - 2002,10,0.024606890861,0.004666454396,0.001455170091,0.005680715445,28.256495801109,25.111355387176,0.118990971045,0.265550950921,0.195035182074,0.040539056315,0.055844364204,0.066999900111,0.077401263662,0.085185827871,0.092853263486,0.102585054474,0.11644411128,0.140376562976,0.22177059562,0.66518275344,13.57757568,10196916,13179.9878092741,6552.0029876438,FALSE,micro,survey,13.856,0.094948128454,1.246778756521,
Europe & Central Asia,ECS,Czechia,CZE,2004,national,EU-SILC,national,2004,income,1,2004 - 2023,10,0.0303702989,0.007368857689,0.002464381467,0.009122314577,30.410891421468,26.809019633077,0.131694191981,0.275331800108,0.201752077058,0.035861835956,0.054608296614,0.066341300089,0.076541396658,0.084595147925,0.092676341459,0.102610889815,0.116853900813,0.138930497798,0.230980392872,0.684354144317,13.57757568,10197101,14259.63342798,7085.39618599087,FALSE,micro,survey,14.705,0.104742132437,1.194996741787,
Europe & Central Asia,ECS,Czechia,CZE,2005,national,EU-SILC,national,2005,income,1,2004 - 2023,10,0.022158376915,0.004458677212,0.001475783523,0.005587559276,31.224788848357,27.730648487118,0.125574348432,0.269460167374,0.192098742322,0.03773083298,0.055131310237,0.067232477678,0.07738355753,0.085156832932,0.092559570603,0.102115490973,0.115277408769,0.138059619001,0.229352899296,0.697063285096,13.57757568,10211216,15147.7214417611,7328.72807383005,FALSE,micro,survey,15.165,0.103272207187,1.146638842235,
Europe & Central Asia,ECS,Czechia,CZE,2006,national,EU-SILC,national,2006,income,1,2004 - 2023,10,0.023088946022,0.004562739106,0.001651698376,0.00608307111,32.946776880074,29.153848845004,0.124193526517,0.267441173219,0.195615417279,0.037275948517,0.0559074525,0.067693719974,0.077197202551,0.084944977719,0.092546252278,0.102736005052,0.116282808896,0.13926008013400001,0.226155552379,0.714726793158,13.57757568,10238905,16107.3042502688,7583.11626616361,FALSE,micro,survey,15.877,0.092267813444,1.095600303151,
Europe & Central Asia,ECS,Czechia,CZE,2007,national,EU-SILC,national,2007,income,1,2004 - 2023,10,0.017310137664,0.00415825134,0.001901717403,0.006276093883,34.688734173995,30.587232642014,0.118205433859,0.259986475759,0.190814863569,0.039175816574,0.058125457256,0.068765011627,0.077268248549,0.084638911468,0.092449396483,0.102092114944,0.115695845519,0.138619114187,0.223170083395,0.735118859811,13.57757568,10298828,16892.542854974,7851.09096088083,FALSE,micro,survey,16.594,0.077790281454,1.038501016835,
Europe & Central Asia,ECS,Czechia,CZE,2008,national,EU-SILC,national,2008,income,1,2004 - 2023,10,0.016914661087,0.003672925297,0.001386681687,0.005049330752,35.541934483474,31.225538860149,0.122044827031,0.262802117269,0.187017395931,0.039168802472,0.058682875111,0.068896835124,0.077009806746,0.083833261027,0.091792510398,0.101332762527,0.11432140198600001,0.136130360443,0.228831384165,0.781862554464,13.57757568,10384603,17190.6470333289,8019.41675298559,FALSE,micro,survey,16.913,0.074843090405,1.008805898964,
Europe & Central Asia,ECS,Czechia,CZE,2009,national,EU-SILC,national,2009,income,1,2004 - 2023,10,0.018168229765,0.004126380946,0.001407384609,0.005238346677,36.056555850833,31.88746969733,0.119902213044,0.261566745986,0.19226944201500001,0.038349296656,0.057913451151,0.068746622417,0.077199954326,0.084551011867,0.092900701481,0.102505009872,0.116099613153,0.13807461156,0.223659727517,0.789832687377,13.57757568,10443936,16272.8084766719,7936.26831373507,FALSE,micro,survey,17.244,0.076137154067,0.989168589882,
Europe & Central Asia,ECS,Czechia,CZE,2010,national,EU-SILC,national,2010,income,1,2004 - 2023,10,0.018274623643,0.004526713188,0.001770115203,0.006021803164,35.99220755634,31.901266840767,0.123196986484,0.266235137503,0.198042797223,0.037132541205,0.056624210809,0.068103307132,0.076747121281,0.084452211395,0.092842365001,0.102699745436,0.117043378892,0.139925823014,0.224429295835,0.801464786473,13.57757568,10474410,16665.9317825137,8020.52281923172,FALSE,micro,survey,17.251,0.090849331165,1.002482716148,
Europe & Central Asia,ECS,Czechia,CZE,2011,national,EU-SILC,national,2011,income,1,2004 - 2023,10,0.020707749535,0.00428932502,0.00157790733,0.005842983212,35.953902435326,32.208378170755,0.121653606896,0.263812746221,0.193569118279,0.036975928639,0.056413599653,0.068420460053,0.077502719415,0.085484053453,0.093583773824,0.10302136515,0.116741623672,0.139521900158,0.222334575982,0.816830638222,13.57757568,10496088,16926.2846674435,8035.42282676811,FALSE,micro,survey,17.404,0.094150381019,1.011596857086,
Europe & Central Asia,ECS,Czechia,CZE,2012,national,EU-SILC,national,2012,income,1,2004 - 2023,10,0.01744072589,0.004824701581,0.002114562928,0.006971491965,35.348246900891,31.592608751535,0.118320284623,0.261099385622,0.192957632543,0.038855891663,0.056802582762,0.067751055163,0.077417431278,0.085537688163,0.093408535087,0.102682893789,0.116545922565,0.139374561084,0.221623438446,0.843684954974,13.57757568,10510785,16772.3539223328,7937.53918215934,FALSE,micro,survey,17.096,0.083012862064,1.027890727922,
Europe & Central Asia,ECS,Czechia,CZE,2013,national,EU-SILC,national,2013,income,1,2004 - 2023,10,0.014185045408,0.003183075736,0.001256041484,0.004395352783,35.582391629901,31.617310549788,0.121902939375,0.264739033497,0.192120440863,0.037800374462,0.056686119147,0.06816886853,0.077163211857,0.085184178134,0.093043883941,0.102395922312,0.115507771033,0.138126130422,0.225923540162,0.855819620527,13.57757568,10514272,16759.7808635642,8007.07712511488,FALSE,micro,survey,17.109,0.091275606968,1.009168606053,
Europe & Central Asia,ECS,Czechia,CZE,2014,national,EU-SILC,national,2014,income,1,2004 - 2023,10,0.019168958499,0.004292689717,0.0014686623,0.005364385732,36.412864746023,32.228402576368,0.116822268155,0.259232208967,0.192373128525,0.038509973261,0.05811019225,0.069083336124,0.077230953903,0.084933036846,0.092796978655,0.102715734754,0.116292818501,0.138908123361,0.221418852345,0.858763538537,13.57757568,10525347,17118.0425571578,8111.19663848082,FALSE,micro,survey,17.414,0.075986440319,0.975599453449,
Europe & Central Asia,ECS,Czechia,CZE,2015,national,EU-SILC,national,2015,income,1,2004 - 2023,10,0.015228137508,0.002748595554,7.96750578e-4,0.003451742438,37.91529751694,33.686265520221,0.116724587641,0.258674265173,0.191235233993,0.038520182416,0.058146129278,0.069294579849,0.077467914073,0.084790642195,0.093123199275,0.102979588698,0.116258499805,0.138166657766,0.221252606644,0.861420249509,13.57757568,10546059,17931.5987670768,8408.41532250162,FALSE,micro,survey,18.143,0.078914465928,0.939629938176,
Europe & Central Asia,ECS,Czechia,CZE,2016,national,EU-SILC,national,2016,income,1,2004 - 2023,10,0.013172856892,0.003605003758,0.001466820375,0.004739012019,39.322012742099,34.691408902997,0.11267193379900001,0.254063329165,0.190094630086,0.040217146014,0.059365430564,0.070063202491,0.077283213911,0.084197656595,0.092559868053,0.102511028073,0.115926118991,0.138505866021,0.219370469287,0.867308085529,13.57757568,10566332,18359.0978103904,8709.77434711661,FALSE,micro,survey,18.646,0.06968186219,0.896088580619,
Europe & Central Asia,ECS,Czechia,CZE,2017,national,EU-SILC,national,2017,income,1,2004 - 2023,10,0.007735466707,0.002404131421,0.00106232463,0.003281868728,40.64377262445,35.834741367169,0.105674518327,0.248522097465,0.190445758646,0.042026808223,0.06000741111,0.069966059494,0.077467156965,0.084313226122,0.092242989519,0.102649726799,0.117241076296,0.139589847226,0.214495698247,0.8885617733,13.57757568,10594438,19257.6930680911,9037.94028171148,FALSE,micro,survey,19.217,0.059683792288,0.853891630623,
Europe & Central Asia,ECS,Czechia,CZE,2018,national,EU-SILC,national,2018,income,1,2004 - 2023,10,0.005584489134,0.001463511454,6.44150387e-4,0.002073102527,42.567108489466,37.332694921122,0.105968205548,0.249903408011,0.193727963741,0.041717014665,0.060077824673,0.069630262696,0.077134669634,0.084044302822,0.092239493579,0.102755716134,0.117329965306,0.139994470047,0.215076280444,0.907661377703,13.57757568,10629928,19736.6295261285,9323.75162616722,FALSE,micro,survey,19.966,0.062142700099,0.816302651783,
Europe & Central Asia,ECS,Czechia,CZE,2019,national,EU-SILC,national,2019,income,1,2004 - 2023,10,0.007050761089,0.001423164192,5.15161701e-4,0.001799304739,44.544341571653,39.111235556951,0.107152243084,0.252621968501,0.199922664457,0.041610631664,0.059546985288,0.068482246512,0.076243601101,0.083942047738,0.092500111269,0.103007931669,0.117632491545,0.142171082593,0.214862870621,0.933510439245,13.57757568,10671870,20360.0599221814,9536.65208402834,FALSE,micro,survey,20.856,0.059151758614,0.780365833475,
Europe & Central Asia,ECS,Czechia,CZE,2020,national,EU-SILC,national,2020,income,1,2004 - 2023,10,0.006730714838,0.001870890809,7.11937066e-4,0.002403712725,45.30265702215,39.844265952397,0.118928095733,0.262451315599,0.194469118034,0.039727436426,0.058152092624,0.067977485587,0.076156771322,0.084019255975,0.091961164737,0.101510156152,0.115746931646,0.139930092133,0.224818613398,0.963021466968,13.57757568,10697858,19233.1469549829,8824.94500646944,FALSE,micro,survey,21.222,0.069141940391,0.783715538119,
Europe & Central Asia,ECS,Czechia,CZE,2021,national,EU-SILC,national,2021,income,1,2004 - 2023,10,0.00590466234,0.001576703204,7.47886202e-4,0.002274868144,47.783066450991,41.58574110528,0.117712877092,0.262021042363,0.203345592066,0.038934525484,0.058493783479,0.068437160688,0.075807631128,0.083351970315,0.091685374388,0.102562741023,0.117645876818,0.141259674656,0.22182126202,1,13.57757568,10505772,20373.8783043424,9355.64243674634,FALSE,micro,survey,22.093,0.068980518636,0.746812201919,
Europe & Central Asia,ECS,Czechia,CZE,2022,national,EU-SILC,national,2022,income,1,2004 - 2023,10,0.009707093387,0.002458906333,9.38774163e-4,0.003186693769,44.75620002479,39.48054379468,0.115866880469,0.258703900355,0.197649996538,0.03824007541,0.059265453362,0.068476247964,0.076759607705,0.08434595729,0.09261945915,0.102501158954,0.118006431322,0.141853409341,0.217932199501,1.151001684231,13.57757568,10672118,20627.348651011,9150.94096073442,FALSE,micro,survey,21.04,0.076481096252,0.796187858368,
Europe & Central Asia,ECS,Czechia,CZE,2023,national,EU-SILC,national,2023,income,1,2004 - 2023,10,0.012430303629,0.003301684007,0.001327777857,0.004296890356,43.349361078972,39.06912863326,0.116131817555,0.257139986913,0.193096610667,0.037560620814,0.057302890657,0.06866825893,0.078081383131,0.086339797907,0.094182331539,0.10423027198,0.118239010448,0.140262365622,0.215133068972,1.27371289422,13.57757568,10864042,20251.7485519779,8706.43565967117,FALSE,micro,survey,20.835,0.08349129794,0.825961719505,
Europe & Central Asia,ECS,Germany,DEU,1991,national,GSOEP-LIS,national,1991,income,2,1991 - 2020,10,0.002336330936,9.45661593e-4,3.82769339e-4,0.001212080428,58.049184554316,49.559131253558,0.143845755585,0.29492873644,0.257935115491,0.037700123654,0.051326566739,0.060527933459,0.070071556062,0.080006930258,0.091372362009,0.106118352136,0.124020758,0.151197104026,0.227658313658,1.178773683498,0.740518451,80013896,31040.2935634693,17455.3136706125,FALSE,micro,survey,26.08,0.089996325129,0.641440981823,
Europe & Central Asia,ECS,Germany,DEU,1992,national,GSOEP-LIS,national,1992,income,2,1991 - 2020,10,0.004904986985,0.002031371989,0.001209607062,0.00324942715,58.90763483137,50.61599558693,0.142230110667,0.290732586515,0.248816799892,0.037416135761,0.052523650881,0.06215074828,0.070803307995,0.080346499259,0.091944788301,0.105209017677,0.12269421768,0.149862972735,0.227048661431,1.238383986601,0.740518451,80624598,31425.6476019368,17830.4577047682,FALSE,micro,survey,26.608,0.089749793547,0.64226558734,
Europe & Central Asia,ECS,Germany,DEU,1993,national,GSOEP-LIS,national,1993,income,2,1991 - 2020,10,0.00239199401,0.001245105254,6.48114956e-4,0.001758293766,59.131859703624,50.635134662157,0.135884634285,0.286120864971,0.246297079412,0.038288224854,0.052973094026,0.062574212819,0.07159202907,0.08091912173,0.091469561215,0.105812796786,0.123163259167,0.148427324934,0.224780375398,1.293796471246,0.740518451,81156363,30915.8728850114,17726.7750639698,FALSE,micro,survey,26.618,0.082464877582,0.623707947581,
Europe & Central Asia,ECS,Germany,DEU,1994,national,GSOEP-LIS,national,1994,income,2,1991 - 2020,10,0.00995774709,0.004318562669,0.00265883677,0.008129828719,57.820117692097,50.606736693564,0.149796362767,0.291594159801,0.246179684668,0.034750198375,0.051759806168,0.062267890295,0.071715240772,0.081708959438,0.094143688752,0.106390212699,0.123531086409,0.148180080741,0.225552836351,1.328639133048,0.740518451,81438348,31609.1102824496,17914.3573006568,FALSE,micro,survey,26.603,0.104846252613,0.717925785451,
Europe & Central Asia,ECS,Germany,DEU,1995,national,GSOEP-LIS,national,1995,income,2,1991 - 2020,10,0.007476872322,0.003271423848,0.002107075291,0.005941876528,58.456849790358,51.27857432048,0.145051633867,0.288112740628,0.23877780866,0.034726382714,0.052746767635,0.062618817382,0.073036117788,0.082610954842,0.093549379307,0.105789267764,0.122832251043,0.148080788206,0.224009273319,1.351307865121,0.740518451,81678051,31990.7949834569,18138.32220012,FALSE,micro,survey,26.939,0.101296104468,0.676131678916,
Europe & Central Asia,ECS,Germany,DEU,1996,national,GSOEP-LIS,national,1996,income,2,1991 - 2020,10,0.004931728986,0.001837803254,9.51642995e-4,0.002664894675,59.098195562493,52.032589585871,0.132451300226,0.279937787228,0.232783146022,0.037572516216,0.053499442128,0.063854989236,0.073231155506,0.082834103853,0.093230072348,0.105840843684,0.122163742084,0.147884140933,0.219888994012,1.370898111591,0.740518451,81914831,32229.4778712612,18374.6584742055,FALSE,micro,survey,27.316,0.092413925435,0.626407187938,
Europe & Central Asia,ECS,Germany,DEU,1997,national,GSOEP-LIS,national,1997,income,2,1991 - 2020,10,0.004971309995,0.002167433844,0.001255482216,0.003394636421,58.188611167875,50.956878732856,0.135094560064,0.282467233522,0.241846578875,0.037298108377,0.052834727892,0.063491955465,0.072238488596,0.08206483947,0.093619799767,0.106519076162,0.123304752719,0.148678611034,0.219949640519,1.397484892958,0.740518451,82034771,32779.2802466297,18484.3777100437,FALSE,micro,survey,26.778,0.094940061782,0.644159804911,
Europe & Central Asia,ECS,Germany,DEU,1998,national,GSOEP-LIS,national,1998,income,2,1991 - 2020,10,0.002453973455,0.001425362746,8.27905841e-4,0.002133728602,60.106458406979,52.21471036395,0.134448402773,0.282703689008,0.242758549832,0.037228228701,0.053470071059,0.063318884097,0.072372215868,0.081633674626,0.09306532183,0.106049862721,0.123725201851,0.149180465293,0.219956073952,1.410218617214,0.740518451,82047195,33461.3192177074,18748.2024902766,FALSE,micro,survey,27.407,0.089939965323,0.617119542026,
Europe & Central Asia,ECS,Germany,DEU,1999,national,GSOEP-LIS,national,1999,income,2,1991 - 2020,10,0.004912613698,0.00177109213,9.53886263e-4,0.002620059154,61.861246640239,53.390266025896,0.143545427013,0.290479780298,0.242317311101,0.03605795798,0.052596032974,0.062593057629,0.0719330354,0.081422493031,0.091919460458,0.105375695452,0.122446429176,0.148251876024,0.227403961876,1.418474497648,0.740518451,82100243,34152.0032259735,19223.4998030737,FALSE,micro,survey,27.995,0.08982272677,0.612256659737,
Europe & Central Asia,ECS,Germany,DEU,2000,national,GSOEP-LIS,national,2000,income,2,1991 - 2020,10,0.004590630998,0.001623784562,8.37078354e-4,0.002339228093,62.876071454735,54.458363871308,0.141729928296,0.288881390023,0.240251217213,0.036365065551,0.052406380955,0.062555963355,0.072429866615,0.081957772229,0.092227218297,0.105162577234,0.122356309089,0.148410754699,0.226128091977,1.43890430781,0.740518451,82211508,35087.0891588694,19513.3304652629,FALSE,micro,survey,28.529,0.094950505733,0.598931885299,
Europe & Central Asia,ECS,Germany,DEU,2001,national,GSOEP-LIS,national,2001,income,2,1991 - 2020,10,0.004846288655,0.001732988423,0.001007943675,0.002659557609,62.879005198909,53.310677570727,0.151635880863,0.299493891924,0.248381029142,0.035809082893,0.051936860783,0.061800964356,0.070400716876,0.079723016879,0.090565598743,0.10355989214,0.12122859922,0.148954522304,0.236020745805,1.467450113824,0.740518451,82349925,35601.3628316391,19713.7796711397,FALSE,micro,survey,27.955,0.092441534225,0.608853010389,
Europe & Central Asia,ECS,Germany,DEU,2002,national,GSOEP-LIS,national,2002,income,2,1991 - 2020,10,0.004860517509,0.001493313371,6.18758377e-4,0.001955334324,63.990613874111,54.471006524232,0.15064496938,0.298105325558,0.249614336175,0.035296402778,0.051923499436,0.061682331215,0.07074857616,0.0803054701,0.091065836285000007,0.104432491178,0.122298242587,0.149611695198,0.232635455063,1.488299705832,0.740518451,82488495,35460.4121391449,19408.9974684669,FALSE,micro,survey,28.536,0.092438810981,0.59619665417,
